"Freq [MHz]","dB(S(1,1)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
878,-13.8572153026778,-18.4500168817415,-14.6242607283927,-16.1020017923673,-14.3021004188783,-14.8989568994325,-14.9023617099087
878.222222222222,-13.8313554513974,-18.2493486890792,-15.872568455634,-16.4639403736211,-14.3939080304563,-15.3687977001608,-15.0281075791106
878.444444444444,-13.8072051089264,-15.1547033558326,-14.9159809667034,-14.4180414460381,-13.111233986554,-13.9208453844167,-13.4590421495058
878.666666666667,-13.7850415174614,-12.3028201491899,-12.7904716112613,-11.9944827500681,-11.3991829271636,-11.8887865174512,-11.4955190378471
878.888888888889,-13.7646615728113,-10.142181174563,-10.7243799312679,-9.98843528013834,-9.81820196262079,-10.0757167704147,-9.77695263996659
879.111111111111,-13.7457326062298,-8.51330496161755,-9.02042860906377,-8.42419090623565,-8.48638800636065,-8.61142880879383,-8.38630009803072
879.333333333333,-13.7279442477636,-7.26132563250276,-7.66072486546316,-7.20231298883679,-7.37484786078027,-7.43904652575803,-7.26207761841342
879.555555555556,-13.7110515195424,-6.27696117888426,-6.576644222256,-6.23048953520692,-6.43466814349274,-6.47975470534751,-6.33088749231411
879.777777777778,-13.6948748209052,-5.48442921579434,-5.70517191496315,-5.43954002037414,-5.63039950559864,-5.67234868014745,-5.53954434314891
880,-13.6792875739423,-4.83125096859114,-4.99639516611251,-4.78138683169598,-4.94047107087,-4.97918983116359,-4.85749802840103
880.222222222222,-13.6642029693141,-4.28179702846021,-4.41213287720507,-4.22425561734781,-4.35019747226994,-4.38009462617286,-4.26877279619393
880.444444444444,-13.6495630841949,-3.81254443038676,-3.92362740629947,-3.74758281995023,-3.84706814909788,-3.8635383556103,-3.7632934176135
880.666666666667,-13.6353307282997,-3.40811068838501,-3.50957442643266,-3.33765175271013,-3.41925707134233,-3.42063140259382,-3.33206414120882
880.888888888889,-13.6214835319314,-3.05807360332198,-3.15448333368025,-2.98453171294203,-3.05567450875362,-3.04273484776132,-2.96584942203081
881.111111111111,-13.6080096659801,-2.75476534250315,-2.84723809685772,-2.68031298050033,-2.74631872702238,-2.72120198727104,-2.6554529641979
881.333333333333,-13.5949046632949,-2.49199183297018,-2.57983474111067,-2.41826366668621,-2.48248277654062,-2.44778691687262,-2.39228085605984
881.555555555556,-13.5821689164669,-2.26441745686681,-2.34634899708398,-2.19249319132275,-2.25677343484892,-2.21502556468626,-2.16870814873707
881.777777777778,-13.5698055050823,-2.06732368214671,-2.14217976949739,-1.99783314126226,-2.06301030152152,-2.01641864444731,-1.97820340872243
882,-13.5578180430731,-1.8965311033019,-1.9635587148337,-1.82978437400023,-1.89607210589747,-1.84644953510287,-1.8152928605643
882.222222222222,-13.5462082315883,-1.74837068099371,-1.80726850334803,-1.68447006534781,-1.75173259681645,-1.70050776169829,-1.67544618616962
882.444444444444,-13.5349727524758,-1.61965705488971,-1.67049715004465,-1.5585793645805,-1.62650747634802,-1.57477292808854,-1.55493724110642
882.666666666667,-13.5240990367462,-1.50765165053451,-1.5507668494888,-1.44930336332478,-1.51752092109321,-1.46609145973879,-1.4507077259668
882.888888888889,-13.513559283872,-1.41001712814981,-1.44589653462485,-1.35426902731435,-1.42239340363085,-1.37186206565433,-1.36024593970063
883.111111111111,-13.5033018871904,-1.32476813998798,-1.35397611538875,-1.27147590644489,-1.33914936959072,-1.28993610704384,-1.28148416808934
883.333333333333,-13.493239151125,-1.25022277622858,-1.27334285589166,-1.19923854529198,-1.26614214192502,-1.21853401362576,-1.21271418577354
883.555555555556,-13.4832299314408,-1.18495751170427,-1.20255708643542,-1.13613587789192,-1.20199320889038,-1.15617658354105,-1.15251871465293
883.777777777778,-13.4730557773478,-1.12776705123342,-1.14037736208483,-1.08096779399981,-1.14554326397986,-1.10162915411783,-1.0997162544901
884,-13.462389752812,-1.07762948942146,-1.08573604564218,-1.03271844158826,-1.09581273026962,-1.05385649237357,-1.05331681649928
884.222222222222,-13.4507592974697,-1.0336766172238,-1.03771626225779,-0.990525537406841,-1.05196988864055,-1.01198642604884,-1.01248641014729
884.444444444444,-13.4375099002483,-0.995168910089943,-0.995530857891135,-0.953654866223304,-1.01330508373035,-0.975280516378058,-0.976518497607001
884.666666666667,-13.4217871576671,-0.961474615773081,-0.958503665120795,-0.921479169370292,-0.979209784431012,-0.943110367732107,-0.944810970539414
884.888888888889,-13.4025717673309,-0.932052346711369,-0.926053128905281,-0.893460697029283,-0.949159525332668,-0.91493843658442,-0.916847495789395
885.111111111111,-13.378818927712,-0.906436622036405,-0.897678183580211,-0.869136792673333,-0.922699956824571,-0.890302429714091,-0.892182316215704
885.333333333333,-13.3497478812881,-0.884225867496307,-0.872946184026095,-0.848107973983175,-0.89943539194578,-0.868802568275229,-0.870427784741707
885.555555555556,-13.3152598150032,-0.865072450902235,-0.851482656549122,-0.830028063356167,-0.87901936497171,-0.850091144513084,-0.851244061093326
885.777777777778,-13.2763187232015,-0.848674397301389,-0.832962629655002,-0.814595999158213,-0.861146816772315,-0.833863917230055,-0.834330519080332
886,-13.2350065470707,-0.834768487926379,-0.817103317721281,-0.801549025305546,-0.845547600767034,-0.819852986309338,-0.819418504372316
886.222222222222,-13.1940611310786,-0.823124498714499,-0.803657952376195,-0.79065701221564,-0.831981065372781,-0.807820860747602,-0.806265154118185
886.444444444444,-13.1560659196149,-0.813540377873214,-0.792410581468637,-0.781717707863928,-0.820231517813702,-0.797555492957472,-0.794648044974891
886.666666666667,-13.1227536584543,-0.80583819828263,-0.783171680574126,-0.774552755033131,-0.810104412886031,-0.788866097996901,-0.784360478722619
886.888888888889,-13.0947722472891,-0.799860750420208,-0.775774445294179,-0.76900434121496,-0.801423140976217,-0.781579612583653,-0.775207247457397
887.111111111111,-13.0718874516026,-0.795468665949315,-0.770071653400143,-0.76493237225144,-0.794026314054436,-0.7755376773963,-0.767000745578901
887.333333333333,-13.0533655849269,-0.792537982045806,-0.765933003927032,-0.76221208074484,-0.787765467856133,-0.770594048916228,-0.759557315186574
887.555555555556,-13.0336426622252,-0.790563502880557,-0.761579243584243,-0.760364285089399,-0.783285462943228,-0.768402643287221,-0.754219738164
887.777777777778,-13.0003470927895,-0.788251717799971,-0.753386968856279,-0.758061765304721,-0.781105460608698,-0.770908296878208,-0.753446853326624
888,-12.9662083331943,-0.786561798994605,-0.746217120517686,-0.75617968714064,-0.778466463311542,-0.77220321789124,-0.752603361801899
888.222222222222,-12.9316673148688,-0.785547112874144,-0.740086384791035,-0.754824046530548,-0.775615505278702,-0.772748053853791,-0.751951693727934
