"Freq [MHz]","dB(S(can_1,can_1)) []","dB(S(can_2,can_2)) []","dB(S(can_3,can_3)) []","dB(S(can_4,can_4)) []","dB(S(can_5,can_5)) []","dB(S(can_6,can_6)) []","dB(S(T1,T1)) []","dB(S(T2,T2)) []","dB(S(T3,T3)) []","dB(S(T4,T4)) []","dB(S(T5,T5)) []","dB(S(T6,T6)) []"
891.555555555556,-4.44013783524777,-5.20661664529989,-4.03174860558341,-4.70810439394098,-5.49908924938573,-5.77665484865061,-0.926652094900067,-0.851986472577583,-0.926824608433938,-0.897489727741099,-0.840865826287112,-0.828073300288391
891.777777777778,-4.41408389461148,-5.15209902973363,-4.00078079146187,-4.58882628257521,-5.35503715713164,-5.65953621581948,-0.948989616109109,-0.873492652994376,-0.948337520564944,-0.926334820954307,-0.864116657696423,-0.850378808234982
892,-4.38586062011698,-5.09703173725302,-3.96987272273886,-4.46235999279283,-5.22556444928127,-5.55359321489336,-0.973953878169109,-0.897530034301286,-0.972328171553531,-0.959878705627147,-0.891605307093018,-0.876537395750668
892.222222222222,-4.36302339767889,-5.0415393341557,-3.93919721194809,-4.33788044024598,-5.11982697026456,-5.46654102116587,-1.00186602191825,-0.924228755224658,-0.999094261123009,-0.998691113740424,-0.923909028409631,-0.907215427871988
892.444444444444,-4.46210473715808,-4.98576178731911,-3.90901294834086,-4.22330621128198,-5.04138359445923,-5.40202643160648,-1.03310792017421,-0.953766882080509,-1.02900419315545,-1.04340533208367,-0.96163461606774,-0.94313456215901
892.666666666667,-4.26155728947826,-4.92986666238302,-3.87970746932996,-4.12402784132479,-4.9887074099865,-5.35946586115618,-1.06812895464866,-0.986407335129346,-1.06250573642343,-1.09472392964122,-1.00541252278539,-0.985042963431424
892.888888888889,-4.22256112993017,-4.87408045560374,-3.85181500724009,-4.04245672276769,-4.95733763302725,-5.33546358228282,-1.10745352622271,-1.02254546313948,-1.1001329181735,-1.15342412517619,-1.05589391382572,-1.03368555047573
893.111111111111,-4.18177097613615,-4.81877112127303,-3.82574796980729,-3.97838232340493,-4.94202710694081,-5.32559353660814,-1.15169039092213,-1.06275986822045,-1.14251233686196,-1.2203621449082,-1.11375274852248,-1.08978282288255
893.333333333333,-4.13972820089254,-4.76470151699577,-3.80011821038094,-3.92981187456317,-4.93806078214778,-5.32567377646911,-1.20154506252891,-1.10785262966137,-1.19037087228985,-1.29647542750171,-1.1796945500182,-1.15402701615901
893.555555555556,-4.09694041072983,-4.71403708772057,-3.76762733271986,-3.89389219470492,-4.94175537411872,-5.33234975871619,-1.25783655705306,-1.15886292681541,-1.24454709981519,-1.38278056535195,-1.25447261856973,-1.22709963012768
893.777777777778,-4.05375706103496,-4.67632309066982,-3.7212633311605,-3.86764163163689,-4.95046466266554,-5.34318794243833,-1.32151975484637,-1.21704536603529,-1.3060085954937,-1.48036274989742,-1.33891121097859,-1.30970764003033
894,-4.01044245366956,-4.66354916175777,-3.67180804142054,-3.84840201290234,-4.96238001670066,-5.35653315059168,-1.39371471089798,-1.2838207994082,-1.37587696980353,-1.59034716647063,-1.43393387871368,-1.40263005397148
894.222222222222,-3.96719944167467,-4.51629945370692,-3.62859445058181,-3.834046548681,-4.97629102568976,-5.37129827207457,-1.47574441750463,-1.36072409627404,-1.45546216302679,-1.71382702461084,-1.54059392823009,-1.50676416683004
894.444444444444,-3.92415099793366,-4.4579065657544,-3.5904596907381,-3.82302721140827,-4.99137442156994,-5.38676597679106,-1.56918284538051,-1.44937828145274,-1.54630746773032,-1.85166540042919,-1.66010288955761,-1.62316188466453
894.666666666667,-3.88125685582808,-4.40338168038679,-3.5549390629944,-3.81434027305582,-5.00702792915276,-5.4024275712471,-1.67591555433305,-1.55151407015669,-1.65024696932565,-2.00380768910257,-1.79385179250687,-1.75304903692637
894.888888888889,-3.83811312612375,-4.34864830363663,-3.52070326305447,-3.80745985206391,-5.02274466342472,-5.41785911772739,-1.79821573460481,-1.6690364669007,-1.76947755181873,-2.16553192187732,-1.94341859023315,-1.89782247567967
895.111111111111,-3.79361981331488,-4.29376636916875,-3.48716629149444,-3.80224289130081,-5.03801805951556,-5.43262673620928,-1.93883912992851,-1.80412756789068,-1.90664815554398,-2.25889370737562,-2.11055273756744,-2.05901959457856
895.333333333333,-3.74586404463353,-4.2388796199029,-3.45409309278975,-3.79871662817823,-5.05226805215001,-5.44621244505332,-2.10114172786845,-1.95937217212032,-2.06496936461901,-2.66780103283146,-2.29712418793103,-2.23825234838753
895.555555555556,-3.69332566583628,-4.18401956954721,-3.4214181018839,-3.79647661496951,-5.06478210884356,-5.45795423144603,-2.28922401767196,-2.1378973027486,-2.24834625472692,-2.87506122073827,-2.50501847421811,-2.43709331851417
895.777777777778,-3.63737651483125,-4.12901509178714,-3.38917555653069,-3.79338229584962,-5.07466817848937,-5.46699731467686,-2.50810425577386,-2.3435222987017,-2.46153601941905,-3.12739142115842,-2.73595198205753,-2.65689572984499
896,-3.58194041128011,-4.07305603884044,-3.35748101516656,-3.78467323202433,-5.08082020918077,-5.47225715902646,-2.76391899512994,-2.58091805439186,-2.71032778340112,-3.40625481294637,-2.99117277779493,-2.89852410153488
896.222222222222,-3.52970639814652,-4.01249936504947,-3.32652863234479,-3.76619790473316,-5.08190052511105,-5.47239856202038,-3.06413896687032,-2.85576910850506,-3.00173234280697,-3.70711082604138,-3.27100518331963,-3.16197020752275
896.444444444444,-3.48085379231843,-3.96525266465727,-3.29654234472557,-3.73940500333797,-5.07634682996248,-5.46583889341925,-3.41776580830102,-3.17491652650513,-3.34414860638231,-4.02591813513734,-3.57419754585614,-3.44583482748656
896.666666666667,-3.43450182201863,-3.92217566851039,-3.26751457553797,-3.70878710487536,-5.06241430703042,-5.45078669338246,-3.83542691945929,-3.54642397690478,-3.74742970597436,-4.35712645342799,-3.89705642900676,-3.7466734700089
896.888888888889,-3.3898092102182,-3.87091109689451,-3.23858290909643,-3.67670528232388,-5.0382639970175,-5.42532811095167,-4.32918481403945,-3.97943433254048,-4.22268189462762,-4.69285451772986,-4.23242086694314,-4.05822347327849
897.111111111111,-3.34623062471829,-3.81957115695552,-3.20795365142743,-3.64294338187826,-5.0021055885511,-5.38757117107443,-4.91166865220043,-4.48352841340995,-4.78144751473739,-5.02244261751868,-4.56867771088745,-4.37049702911629
897.333333333333,-3.30345953652175,-3.76875369682137,-3.17486508466821,-3.60617786837886,-4.95239418108772,-5.33584951661473,-5.59371325603921,-5.06698218866609,-5.43356408593073,-5.33242136364116,-4.88925443030644,-4.66868806215066
897.555555555556,-3.26133648862936,-3.71849596003957,-3.14056540649584,-3.56488760034204,-4.88806590094323,-5.26897205805651,-6.37888882683629,-5.73272091543766,-6.18232809855486,-5.60712699306455,-5.173274069527,-4.93289933796522
897.777777777778,-3.21978559130334,-3.66877134194421,-3.10640120106945,-3.51773204741613,-4.80877872927578,-5.18648475769617,-7.2520714451309,-6.46983760792136,-7.01460309848219,-5.83018410673182,-5.39807090527945,-5.1421381642508
898,-3.17877815326578,-3.61953666664769,-3.07284701105119,-3.46376513717006,-4.71510866438735,-5.08889178264087,-8.15872964887235,-7.23802552932267,-7.88314331335126,-5.9868499893107,-5.5436706700727,-5.28082184658747
898.222222222222,-3.13831342102206,-3.57073487269247,-3.03987308414593,-3.40262485387913,-4.60864620865717,-4.97777518827013,-8.97820827927384,-7.94624728011291,-8.68343539196045,-6.06677931008957,-5.59805548983118,-5.34061711303658
898.444444444444,-3.09840783533141,-3.52229162217888,-3.00730791534112,-3.33468792379613,-4.49195139906204,-4.85576398273479,-9.5218208561659,-8.44544204868938,-9.24849291202584,-6.06633723128884,-5.56086621742794,-5.32078025421504
898.666666666667,-3.05907992985641,-3.47411148110801,-2.97496579151213,-3.26112173854447,-4.36835723489348,-4.72633636059888,-9.6167020120792,-8.58280834399643,-9.41214972291684,-5.98953854419577,-5.44350455439617,-5.22894036130171
898.888888888889,-3.02027028035846,-3.42607578508352,-2.94267074435349,-3.18377438852081,-4.24165147086628,-4.59348328288389,-9.24831913590772,-8.32141986259217,-9.13426421264446,-5.84721536334455,-5.26561269478283,-5.07972645516261
899.111111111111,-2.98127103065867,-3.37804505892788,-2.91025558246336,-3.10490161886232,-4.11569916648363,-4.46129957798083,-8.57749681488383,-7.78818592455071,-8.54155199809207,-5.65482071318779,-5.04993450676401,-4.89143482913774
899.333333333333,-2.93824434342245,-3.32987086588247,-2.87756448480016,-3.02680233325838,-3.99407958161321,-4.3335842043047,-7.80459488093052,-7.16475950220502,-7.82143314297923,-5.42978943447526,-4.81789621900285,-4.68252846422776
899.555555555556,-2.89497602210647,-3.28142411853809,-2.84447127278487,-2.95147477297442,-3.87979787270546,-4.21351926677988,-7.0654261937328,-6.56461356956852,-7.11326502417755,-5.18931598965706,-4.58709885415578,-4.46922192939045
899.777777777778,-2.85924719250692,-3.23264671753143,-2.81092087493221,-2.88038805437341,-3.77510280566567,-4.10346600884378,-6.41887511230706,-6.01715949251755,-6.48172355599629,-4.94897306680017,-4.37064161513713,-4.26443583268289
900,-2.82423815301172,-3.18362578623681,-2.7769939640831,-2.81440496349967,-3.68141002621297,-4.00488048354705,-5.87427293250117,-5.52007738038884,-5.94110610143944,-4.72215775088463,-4.17760091934984,-4.07779877505108
900.222222222222,-2.78911052061453,-3.13466929642279,-2.74297491241926,-2.75383226109104,-3.59930781669048,-3.91832526217617,-5.42415324462232,-5.07729677321186,-5.48925907753401,-4.52011566336668,-4.01399724556062,-3.91622160887318
900.444444444444,-2.75411906601533,-3.08633337423323,-2.70937361381615,-2.69854375917744,-3.52861381430935,-3.84354249601505,-5.06326831583358,-4.7005692569003,-5.12469188278093,-4.35224590086819,-3.88382044278874,-3.78466578361523
900.666666666667,-2.71943148953358,-3.03934390109657,-2.67684245729211,-2.64812199814749,-3.46845586211447,-3.77955686355479,-4.78925981864362,-4.39998211573196,-4.8467143173372,-4.22643330791867,-3.78990666065223,-3.68687809492285
900.888888888889,-2.68513428161598,-2.99440604000664,-2.64598442915367,-2.60198226632639,-3.41736356493197,-3.72478934781201,-4.59896927318317,-4.1800707458394,-4.65308781248964,-4.14921000638032,-3.73458883462125,-3.62597192945331
901.111111111111,-2.65127310231685,-2.9519883855899,-2.61714882711762,-2.55946276441674,-3.373373616753,-3.6771784325006,-4.48815670587183,-4.04097777040506,-4.54040145767487,-4.12558224108643,-3.72008162070509,-3.60477553582059
901.333333333333,-2.61787404449054,-2.91220796850721,-2.59034570081237,-2.51987895062327,-3.33416544600681,-3.63431875920955,-4.45279607961046,-3.98075200317003,-4.50537435395519,-4.15837691369336,-3.74852900345645,-3.62584221527539
901.555555555556,-2.58495541332246,-2.87486841013176,-2.56531699737676,-2.4825474122921,-3.29724749436835,-3.59363374246541,-4.48991505691746,-3.99695232207438,-4.54562141639531,-4.24699689447023,-3.82154726938213,-3.69093089252847
901.777777777778,-2.55253708865499,-2.83959344868029,-2.5416855210284,-2.44678739537622,-3.26020256938312,-3.55259408823586,-4.59755195406356,-4.08717606689257,-4.65955906884848,-4.38557468851736,-3.9389485359926,-3.79963996295828
902,-2.52065256680484,-2.80596113243264,-2.51908206881867,-2.41190976175765,-3.22097251090967,-3.50897713613076,-4.77380370743847,-4.24848410355958,-4.8453565766439,-4.56072593432795,-4.0962044466992,-3.946816490479
902.222222222222,-2.48936948877843,-2.77358365695903,-2.49720726326927,-2.37720712221801,-3.17812815524598,-3.46113669423795,-5.01474632808509,-4.47558460556088,-5.09864691357216,-4.74943906483747,-4.28039569281279,-4.11869499011249
902.444444444444,-2.45882610752824,-2.74212908868633,-2.47583655362861,-2.34196840803691,-3.13105136995147,-3.40823125477997,-5.31079091536395,-4.75751153474948,-5.40853736267255,-4.91813578094999,-4.46559394739449,-4.28909007647097
902.666666666667,-2.42928624667558,-2.71130611890671,-2.45479291026495,-2.30555632224214,-3.07997146594771,-3.35035516021499,-5.64123085654503,-5.07282221566058,-5.75178406615824,-5.02502862028206,-4.61157128344705,-4.41967459013658
902.888888888889,-2.40117616107038,-2.68083612911398,-2.43390679627961,-2.26759402112755,-3.025848430805,-3.28853968378443,-5.96816018451428,-5.3847403037108,-6.08673966545974,-5.03020129972794,-4.67264334239416,-4.4699236161474
903.111111111111,-2.37494910607187,-2.65043393338172,-2.4129772926334,-2.22826593344892,-2.97015421646787,-3.22462765702217,-6.23456601660921,-5.64071516531709,-6.3527004441222,-4.91706901257893,-4.61887888283834,-4.41631983565259
903.333333333333,-2.35057262459402,-2.61981617922543,-2.39175135520641,-2.18859234168292,-2.91463559882338,-3.16104633963573,-6.37543106880158,-5.78343341258383,-6.48383394551935,-4.71207217403575,-4.45608981138402,-4.2672905781208
903.555555555556,-2.32706192784739,-2.58874913282761,-2.36994754965083,-2.15035457511474,-2.86112568325823,-3.10047795563166,-6.34590198951822,-5.77502519581296,-6.43957807694349,-4.4726257860373,-4.22417264158259,-4.05889072628206
903.777777777778,-2.30313668482573,-2.55712556448363,-2.3473464370181,-2.11544996904547,-2.81139785023672,-3.04536290410369,-6.15006037102293,-5.619907119027,-6.23130646732857,-4.24996670713441,-3.97480650597624,-3.83550632471417
904,-2.27832798725793,-2.52502797335051,-2.32392222359387,-2.08501533987722,-2.76692323448294,-2.99717470523178,-5.8418398548043,-5.36452541403913,-5.91796117322153,-4.07071424331272,-3.75009476939976,-3.63309700836944
904.222222222222,-2.25294395659957,-2.49272451907537,-2.29991669141221,-2.05902450022619,-2.72828728015415,-2.95567795085563,-5.49611947249834,-5.07364468093438,-5.57471571601059,-3.94448955125494,-3.57524874403006,-3.47380517422842
904.444444444444,-2.22744899381258,-2.46058365072346,-2.27576279206549,-2.03659279346202,-2.69436629102927,-2.91883957934079,-5.17818903638885,-4.80515667615929,-5.26437435601195,-3.87551285987031,-3.46181158233547,-3.3686028829996
904.666666666667,-2.20215937895372,-2.4289542277107,-2.25189864212761,-2.01656295465433,-2.66242689285042,-2.88389429533871,-4.93121114198327,-4.59894872755032,-5.02753777969065,-3.86834375628956,-3.41377497373339,-3.32215074215611
904.888888888889,-2.17722543620484,-2.39807549135496,-2.22861312442395,-1.99792188583474,-2.63003956740089,-2.84886914247692,-4.77882050210969,-4.47826082002248,-4.8864205450224,-3.92961184716433,-3.432566843388,-3.33684389560088
905.111111111111,-2.15268271523381,-2.36804443261159,-2.20600308745187,-1.97994584801374,-2.59676563898162,-2.81326820811482,-4.73301878972992,-4.45593623329344,-4.85275496983124,-4.06851858942418,-3.52020171868566,-3.41547044031607
905.333333333333,-2.1284906574418,-2.33882586047306,-2.18401143920077,-1.96217921445244,-2.56363088334266,-2.7776687976712,-4.80151904892262,-4.54062961706839,-4.93475694015143,-4.29728981697194,-3.68112998959665,-3.56285655903959
905.555555555556,-2.10455110335007,-2.31027844926989,-2.1624842919292,-1.94435890644744,-2.53179063795844,-2.74298721915375,-4.99304673355432,-4.74146719330765,-5.14209339603225,-4.6318745457388,-3.923438610133,-3.78698924834017
905.777777777778,-2.08071600919312,-2.28218240522909,-2.14121605851477,-1.926341528181,-2.50192494427416,-2.71000485295204,-5.32102903708035,-5.07132806371847,-5.4893809275268,-5.09292280684483,-4.25985947029397,-4.09997521560829
906,-2.05679577531438,-2.25427181052648,-2.11998375153516,-1.90804986579078,-2.47426449380946,-2.6792189510058,-5.80651007027224,-5.54932039484271,-5.99901729099315,-5.70700876257438,-4.70883335705177,-4.51903854571811
906.222222222222,-2.03258022152493,-2.22628442238127,-2.09858418192684,-1.88943853863732,-2.44877519683623,-2.65086879651781,-6.48098737927301,-6.20287207021416,-6.70396457546338,-6.50793186169807,-5.29567619417469,-5.0675996962247
906.444444444444,-2.00788275030386,-2.19803548615131,-2.07688250192959,-1.87047523369015,-2.42530285975923,-2.62501337164089,-7.38948261006139,-7.06932508693517,-7.65064806984139,-7.53734106572545,-6.05355683896559,-5.77620906050822
906.666666666667,-1.98260838229061,-2.16949650848313,-2.05486258716485,-1.85113667225997,-2.40365623937385,-2.60160465359487,-8.59298030644187,-8.19535922226744,-8.90061170147163,-8.84154168617947,-7.02306682332971,-6.68239310555556
906.888888888889,-1.95682433742744,-2.14083151960831,-2.03265066112845,-1.83142439906757,-2.38365018161947,-2.58054187005088,-10.164047077744,-9.62687871553317,-10.5226568787604,-10.4519001118876,-8.24610048925786,-7.82619859419076
907.111111111111,-1.93078947671133,-2.11235106018386,-2.01048548667624,-1.8114123602534,-2.3651292013786,-2.56170820422071,-12.143278689913,-11.3603231468569,-12.5341258633482,-12.3018875535094,-9.73929335022999,-9.23064454687906
907.333333333333,-1.9049056037628,-2.08440073838741,-1.9886413334269,-1.7913346043118,-2.34798462655966,-2.54499552331686,-14.3114308281438,-13.1618825847797,-14.621954233044,-13.9656153443777,-11.4011237448836,-10.8332517658822
907.555555555556,-1.87960231092627,-2.05725204832653,-1.96734552351166,-1.77167283651153,-2.33217391988318,-2.53032274018106,-15.549539754038,-14.2082948425989,-15.5335453165479,-14.4298102837008,-12.7815220151264,-12.3016550595782
907.777777777778,-1.85521776541501,-2.03105102672742,-1.94673213766564,-1.75308952854491,-2.31774915124866,-2.51765287815827,-14.5450864133196,-13.5879156913098,-14.2630185465809,-13.260300140064,-13.030693942688,-12.8774450405105
908,-1.83193608012681,-2.00582772039844,-1.92684133169093,-1.73605317341115,-2.30490128058909,-2.50701420910414,-12.3576759951652,-11.854615026171,-12.0718932519844,-11.3973515271956,-11.9316848235201,-12.0906479951833
908.222222222222,-1.81050373746685,-1.98200809708053,-1.90787806081441,-1.72119855803007,-2.29261498082646,-2.49633689353126,-10.2631427789319,-10.0038558811566,-10.0457679418814,-9.60376015208761,-10.2810472015721,-10.5314531411813
908.444444444444,-1.7906986673976,-1.95930467667233,-1.88961859867454,-1.70688497123809,-2.27848162122346,-2.4831671856297,-8.54689491406926,-8.39633333805904,-8.39122213029467,-8.08221835721966,-8.67754536766868,-8.89893373113159
908.666666666667,-1.77143187677165,-1.93696803145307,-1.87165387128962,-1.69016484542391,-2.25930672441131,-2.46187203559255,-7.18467030635723,-7.08249774236557,-7.07504190749365,-6.841851038792,-7.30390930207513,-7.47369281411691
908.888888888889,-1.75266141016639,-1.91502377486309,-1.85397414868124,-1.67079767818516,-2.23212771726103,-2.42797639026383,-6.10924170035012,-6.02912681823143,-6.03293070208196,-5.84450763598677,-6.18067631223656,-6.30432657980002
909.111111111111,-1.73432590592633,-1.89350902910858,-1.83657150586817,-1.64951923392069,-2.19884203526867,-2.38698231164508,-5.25851011657093,-5.1886183578725,-5.2064207087784,-5.04562930847812,-5.27695968239516,-5.36528096536644
909.333333333333,-1.71634612368988,-1.87245655020882,-1.81944155798493,-1.62721036045569,-2.16357022658957,-2.34572059723118,-4.58285419735761,-4.51764073647926,-4.54871709674525,-4.40589315720849,-4.55332820881664,-4.61597876550075
909.555555555556,-1.69862521256936,-1.8518789806844,-1.80258646215266,-1.6045882231145,-2.1291993015115,-2.30707313579929,-4.04397382907254,-3.98067174684318,-4.02356012839521,-3.89306764817636,-3.97400609765825,-4.01818672359047
909.777777777778,-1.68105211586952,-1.83176422781101,-1.78601980478983,-1.58226306159864,-2.09685064920854,-2.27136866109291,-3.61257331435371,-3.54964121950156,-3.60310693967957,-3.48127313437924,-3.50951775051767,-3.5401018298272
910,-1.66351498484737,-1.8120839818173,-1.76977377972762,-1.56089265747238,-2.0666935718508,-2.23818291755777,-3.26627589437125,-3.20269785304858,-3.26600076260467,-3.14960405581511,-3.13644924997411,-3.15643689933565
910.222222222222,-1.64593142090537,-1.79280882627706,-1.75390769697805,-1.54126519463022,-2.03861821716614,-2.20709375799324,-2.98793687051024,-2.92291356004136,-2.99576627164206,-2.88072444075445,-2.83633550046634,-2.84735258967284
910.444444444444,-1.62829286324542,-1.77392431051699,-1.73851289582632,-1.52416822199021,-2.01258176768943,-2.17795551819383,-2.76428128036877,-2.69712132310127,-2.77945713814808,-2.65983334174775,-2.59421671839086,-2.59708333740254
910.666666666667,-1.61069864109192,-1.75544867070695,-1.72370203392551,-1.5100013111013,-1.98879490465418,-2.15116965796771,-2.58475557320957,-2.51489847802719,-2.60645782409663,-2.47441820859645,-2.39704319070499,-2.39251612685762
910.888888888889,-1.59334108649357,-1.73745564270506,-1.70956694946741,-1.49840970445136,-1.96777991915311,-2.12821039775638,-2.44050628948835,-2.3676611679742,-2.46740752146691,-2.31484993928519,-2.23249807028884,-2.22204193039716
911.111111111111,-1.57643177492638,-1.72009295147405,-1.69610790854759,-1.48838898122047,-1.94981091528266,-2.11140461185095,-2.32349240517422,-2.24786782668536,-2.35339420161138,-2.1750194054218,-2.08958584295045,-2.07546296155539
911.333333333333,-1.56011627171542,-1.703538627074,-1.68318474056541,-1.47883897439155,-1.93289681676189,-2.09757913758255,-2.22593407750712,-2.14844347849726,-2.25581163472472,-2.05196425884203,-1.96127356584123,-1.94551473187324
911.555555555556,-1.54443679146108,-1.68779987398459,-1.67055632528726,-1.46903318928302,-1.9127643875349,-2.07619098751678,-2.1404921916212,-2.06268634040239,-2.16724062777584,-1.94451232144666,-1.8458624584983,-1.82934694837022
911.777777777778,-1.52935184140297,-1.67249920726872,-1.65799278119735,-1.45870071197173,-1.88879857561462,-2.0485654868957,-2.06136111357741,-1.98488228830612,-2.08296876672764,-1.85194226906398,-1.74452299539528,-1.7273075041282
912,-1.51477898074809,-1.65711533244556,-1.64536178982103,-1.44786977341197,-1.86389603196258,-2.02066634235094,-1.98558768098631,-1.91136191501597,-2.00181289154876,-1.77332784678836,-1.65804470828645,-1.64007074765889
912.222222222222,-1.50062968369839,-1.64144629099962,-1.63263448975391,-1.43669512715969,-1.83984149364542,-1.99424954426832,-1.91330861260415,-1.84110202795535,-1.92528307574865,-1.70746675740621,-1.58582297044003,-1.56714683567832
912.444444444444,-1.4868271878462,-1.62560712556136,-1.61984353226196,-1.42535377369564,-1.81699561166592,-1.96929751052636,-1.84649470817014,-1.77517028763705,-1.85575625801044,-1.65303776959542,-1.52638834336766,-1.5071088858665
912.666666666667,-1.473311542981,-1.60977813520144,-1.60704146923566,-1.41400097589293,-1.79524335176031,-1.94553479483915,-1.78726207931174,-1.71539638982449,-1.79504549115582,-1.60876032872125,-1.4780707300263,-1.45825048418765
912.888888888889,-1.46003830957187,-1.59408402988719,-1.59427755155959,-1.40275915299944,-1.77440693671051,-1.9227357156104,-1.7368916827442,-1.66324843610865,-1.74393430253883,-1.5734902096277,-1.4393515822348,-1.41899597430914
913.111111111111,-1.4469752049702,-1.57858968956854,-1.5815896572706,-1.39172029045211,-1.75434261178882,-1.9007459789598,-1.69571222561605,-1.61940745620795,-1.70236091516136,-1.5462584195982,-1.4089763534307,-1.38804412589831
913.333333333333,-1.43409871629653,-1.56332295308793,-1.56900386908711,-1.38095224022032,-1.73494795206782,-1.87946298560898,-1.66340419335472,-1.58386884998869,-1.66978316272671,-1.5262761951686,-1.38595678993844,-1.36437685666438
913.555555555556,-1.42139135495902,-1.54829240110063,-1.55653669932211,-1.37050506806055,-1.71615227403411,-1.85881796417349,-1.6393426410698,-1.55622088508169,-1.6454777552921,-1.51292426472697,-1.36953757862945,-1.34722250124117
913.777777777778,-1.40883962996906,-1.53349732026931,-1.54419765950128,-1.36041627690402,-1.69790710268171,-1.83876417256861,-1.62283398010349,-1.53589055799214,-1.62872166948508,-1.50573716971011,-1.35915855973429,-1.3360128837881
914,-1.3964326155876,-1.51893270134846,-1.5319913916986,-1.35071477868192,-1.68017933267982,-1.81926959668835,-1.61324335818158,-1.52229993288618,-1.61888169204066,-1.50438814080956,-1.35442287008204,-1.33034719728575
914.222222222222,-1.38416095517882,-1.50459163001,-1.51991922537602,-1.34142381554843,-1.66294671995082,-1.80031247648626,-1.61004961960606,-1.51494693060283,-1.61544930158861,-1.50867701279143,-1.35507324435802,-1.32996529554437
914.444444444444,-1.37201616604267,-1.490466391324,-1.50798023807067,-1.33256308559791,-1.6461949916255,-1.78187855685461,-1.61286161956366,-1.51343917378413,-1.61804819895597,-1.51852217327893,-1.36097607461449,-1.33472971749568
914.666666666667,-1.35999014398693,-1.47654894967884,-1.49617193936809,-1.32415029335899,-1.62991602094858,-1.76395940239123,-1.62141743339853,-1.51750364582361,-1.6264306284639,-1.53395691517128,-1.37211228997743,-1.3446151413049
914.888888888889,-1.34807479626349,-1.46283112305286,-1.48449068198172,-1.31620229195735,-1.61410670144168,-1.74655138854004,-1.63557818142237,-1.52698622991298,-1.64047100349772,-1.55513038916404,-1.38857428512822,-1.35970419898382
915.111111111111,-1.33626175400468,-1.44930460263454,-1.47293187615445,-1.30873593481866,-1.59876829085289,-1.72965514212694,-1.65532228453292,-1.54184881287615,-1.66016102795885,-1.58231341128603,-1.41056849360345,-1.38018902657451
915.333333333333,-1.324542131262,-1.43596088747136,-1.46149005826813,-1.30176871508209,-1.58390608369804,-1.71327529826483,-1.68074289992468,-1.56216789008858,-1.68560833388061,-1.61590956163207,-1.43842361048852,-1.40637838615625
915.555555555556,-1.31290630895167,-1.4227911637777,-1.45015884442902,-1.29531923930664,-1.56952932657506,-1.69742049645058,-1.71204988849868,-1.58813668886402,-1.71703970696913,-1.65647226427746,-1.47260488474548,-1.43871063736664
915.777777777778,-1.30134373019594,-1.40978613781119,-1.43893078424045,-1.28940755562706,-1.55565132495268,-1.68210357258885,-1.74957716656727,-1.62007199026412,-1.75480968262462,-1.70472883999366,-1.51373533162546,-1.47777326976331
916,-1.28984270022964,-1.3969358193183,-1.42779711758126,-1.28405533197544,-1.54228971150529,-1.66734192449052,-1.79379627069984,-1.65842659190677,-1.79941536452866,-1.76161285056627,-1.56262517541632,-1.52433015291897
916.222222222222,-1.27839019057266,-1.38422924433761,-1.41674742679463,-1.27928585400611,-1.5294668586887,-1.65315804064774,-1.8453372080003,-1.70380844963561,-1.85151860113889,-1.82830636274109,-1.62031132586532,-1.57935812653542
916.444444444444,-1.26697165490041,-1.37165411908981,-1.405769167679,-1.27512378145181,-1.5172104241692,-1.63958018759671,-1.90501808432318,-1.75700782583645,-1.91197709025002,-1.90629395018093,-1.68810918740908,-1.64409501331548
916.666666666667,-1.25557087449407,-1.35919635960175,-1.3948470555215,-1.27159456192689,-1.50555401711304,-1.62664324967854,-1.97388556646378,-1.8190341814547,-1.98188654282042,-1.99743009819626,-1.76767949005987,-1.72010149650523
916.888888888889,-1.24416986614159,-1.34683949449686,-1.38396227953563,-1.26872334830286,-1.49453796455959,-1.61438970419461,-2.05326892374591,-1.89116501258195,-2.06263670029639,-2.10402069960403,-1.86111283578473,-1.80933931275936
917.111111111111,-1.23274890706624,-1.33456389248254,-1.373091526818,-1.26653319503379,-1.48421013618607,-1.60287069001629,-2.14485116703615,-1.97500924005662,-2.15598469739138,-2.22891654738924,-1.97103363511832,-1.9142672986205
917.333333333333,-1.22128676222134,-1.32234577610995,-1.36220582972977,-1.26504221616106,-1.47462674546059,-1.59214708042238,-2.25076152476233,-2.07258786578485,-2.26414980484219,-2.37561017614007,-2.10072167492832,-2.03795375916669
917.555555555556,-1.20976124089872,-1.3101560010503,-1.35126933877922,-1.26425927224919,-1.46585297316465,-1.58229038827598,-2.3736938065202,-2.18643386035983,-2.38993349816029,-2.54831326429606,-2.25424078705572,-2.18419581347971
917.777777777778,-1.19815026153429,-1.29795864239072,-1.34023832657638,-1.26417762284828,-1.45796313559765,-1.57338319403271,-2.51705423793688,-2.31971044229288,-2.53686697211827,-2.75196295474161,-2.43654402485708,-2.35761856560674
918,-1.18643365940749,-1.28570959508927,-1.32906115556302,-1.2647658622185,-1.45103991344657,-1.56551856652228,-2.68513813224075,-2.47633951504839,-2.70938219730921,-2.99204940347236,-2.65348175104518,-2.56368891896593
